CustomerID,MRR,Seats,Logins,ActiveUsers,SessionMinutes,SatisfactionScore,Cluster,Segment
C1336,658.68,5.0,7.105263157894737,3.5789473684210527,249.79999999999998,2.0,3,Support Heavy
C1338,342.28,10.0,15.428571428571429,8.80952380952381,194.64285714285714,7.333333333333333,2,Low Engagement
C1339,278.6,6.0,8.652173913043478,5.086956521739131,235.98695652173913,4.0,3,Support Heavy
C1340,88.2,11.0,16.7,10.5,254.41,6.5,2,Low Engagement
C1341,2218.52,7.0,15.590909090909092,8.363636363636363,263.82272727272726,5.5,1,Growing Users
C1342,76.44,8.0,6.65,3.75,259.65,6.5,3,Support Heavy
C1344,262.68,5.0,19.235294117647058,10.588235294117647,244.58235294117645,8.0,2,Low Engagement
C1345,294.52,5.0,23.636363636363637,11.727272727272727,264.60909090909087,7.5,2,Low Engagement
C1346,326.36,9.0,18.666666666666668,15.0,216.66666666666666,6.0,2,Low Engagement
C1348,618.76,4.0,6.5,3.4285714285714284,229.7357142857143,5.666666666666667,3,Support Heavy
C1349,2458.36,9.0,7.0,4.090909090909091,255.56363636363633,5.333333333333333,1,Growing Users
C1350,1978.68,5.0,18.88888888888889,11.0,285.0444444444445,5.5,1,Growing Users
C1351,76.44,8.0,4.761904761904762,2.380952380952381,229.38095238095238,5.4,3,Support Heavy
C1352,2578.28,10.0,9.5,6.0,261.96999999999997,6.0,1,Growing Users
C1354,99.96,14.0,15.75,7.708333333333333,246.7458333333333,5.5,2,Low Engagement
C1355,294.52,11.0,8.666666666666666,4.0,214.23333333333335,5.0,3,Support Heavy
C1356,618.76,4.0,8.272727272727273,4.636363636363637,242.3272727272727,5.0,3,Support Heavy
C1357,262.68,5.0,9.708333333333334,5.583333333333333,248.15833333333333,6.333333333333333,3,Support Heavy
C1358,64.68,5.0,11.1875,5.75,155.23125,6.0,0,High Value
C1360,60.76,4.0,6.2,3.0,286.2,4.5,3,Support Heavy
C1361,658.68,5.0,19.0,7.0,222.23333333333335,5.0,2,Low Engagement
C1362,64.68,5.0,12.363636363636363,6.181818181818182,263.8727272727273,3.3333333333333335,3,Support Heavy
C1363,310.44,8.0,6.8,3.2,256.8,5.666666666666667,3,Support Heavy
C1364,1978.68,5.0,12.23076923076923,6.0,229.8846153846154,4.5,1,Growing Users
C1365,778.44,8.0,20.142857142857142,11.571428571428571,285.8,1.0,2,Low Engagement
C1366,278.6,6.0,15.285714285714286,8.428571428571429,307.4857142857143,5.666666666666667,2,Low Engagement
C1367,76.44,8.0,15.0,9.5,197.2,5.25,2,Low Engagement
C1368,52.92,2.0,14.75,7.75,200.6,7.333333333333333,2,Low Engagement
C1369,2098.6,6.0,19.5,13.5,193.3,5.2,1,Growing Users
C1370,658.68,5.0,8.357142857142858,4.0,241.12142857142857,5.5,3,Support Heavy
C1371,262.68,5.0,14.2,7.6,226.94666666666666,6.5,2,Low Engagement
C1372,294.52,7.0,22.5,11.333333333333334,234.9,5.666666666666667,2,Low Engagement
C1373,60.76,4.0,16.1875,9.0625,224.725,5.0,2,Low Engagement
C1374,778.44,8.0,14.0,6.846153846153846,218.56153846153848,6.333333333333333,2,Low Engagement
C1375,68.6,6.0,2.9545454545454546,1.4545454545454546,209.72727272727272,4.75,3,Support Heavy
C1376,310.44,8.0,20.526315789473685,12.473684210526315,235.3842105263158,7.0,2,Low Engagement
C1377,698.6,6.0,10.166666666666666,4.666666666666667,153.08333333333334,6.2,0,High Value
C1378,383.20000000000005,12.0,1.6428571428571428,0.5,151.92142857142858,3.0,0,High Value
C1379,60.76,4.0,13.909090909090908,8.272727272727273,251.1,6.833333333333333,2,Low Engagement
C1380,1618.92,2.0,14.0,8.0,148.82857142857142,6.25,0,High Value
C1381,2218.52,7.0,6.1,3.75,176.98499999999999,6.666666666666667,1,Growing Users
C1382,68.6,6.0,14.25,10.25,206.175,8.0,2,Low Engagement
C1383,92.12,12.0,3.0,1.4,239.28000000000003,5.833333333333333,3,Support Heavy
C1384,2098.6,6.0,12.2,7.4,291.04,7.0,1,Growing Users
C1385,2218.52,7.0,1.5,0.5,77.94999999999999,5.2,0,High Value
C1386,72.52,7.0,15.958333333333334,8.416666666666666,270.47499999999997,5.333333333333333,2,Low Engagement
C1387,310.44,8.0,19.8,12.0,218.83,6.75,2,Low Engagement
C1388,310.44,8.0,10.789473684210526,5.526315789473684,236.1157894736842,3.0,3,Support Heavy
C1389,738.52,7.0,11.416666666666666,5.5,206.64166666666665,3.5,3,Support Heavy
C1390,278.6,6.0,1.8,0.5,141.75,6.6,0,High Value
C1391,68.6,6.0,2.142857142857143,0.9285714285714286,251.6357142857143,5.2,3,Support Heavy
C1392,64.68,5.0,18.571428571428573,11.380952380952381,229.2047619047619,4.5,2,Low Engagement
C1393,278.6,6.0,22.333333333333332,12.2,259.84666666666664,6.333333333333333,2,Low Engagement
C1394,278.6,6.0,13.45,7.15,228.26500000000001,4.0,2,Low Engagement
C1395,3177.88,15.0,12.0,7.5,257.7,5.6,1,Growing Users
C1396,326.36,9.0,9.571428571428571,4.428571428571429,177.64285714285714,6.333333333333333,0,High Value
C1397,938.12,12.0,13.0,8.0,317.7,6.333333333333333,2,Low Engagement
C1398,326.36,9.0,3.4166666666666665,1.25,160.57500000000002,4.75,0,High Value
C1399,658.68,5.0,8.2,5.4,148.4,4.0,0,High Value
C1400,294.52,7.0,10.666666666666666,7.0,297.3,8.0,2,Low Engagement
C1401,342.28,10.0,2.7,1.0,202.13,5.25,3,Support Heavy
C1402,262.68,5.0,13.0,10.0,74.1,6.666666666666667,0,High Value
C1403,278.6,6.0,16.2,11.6,208.64000000000001,6.75,2,Low Engagement
C1404,778.44,8.0,9.7,6.2,280.01,6.5,3,Support Heavy
C1405,246.76,4.0,4.444444444444445,2.888888888888889,200.86666666666667,6.0,0,High Value
C1406,278.6,6.0,6.222222222222222,3.111111111111111,222.3111111111111,6.0,3,Support Heavy
C1407,738.52,7.0,19.333333333333332,12.333333333333334,237.63333333333333,6.5,2,Low Engagement
C1408,68.6,6.0,7.666666666666667,4.2,264.24666666666667,5.333333333333333,3,Support Heavy
C1409,68.6,6.0,7.7,4.6,141.4,8.5,0,High Value
C1410,326.36,9.0,12.4,7.4,167.14000000000001,5.0,0,High Value
C1412,2534.8,17.0,4.75,2.375,142.075,6.0,1,Growing Users
C1413,246.76,4.0,7.0625,3.5625,230.9125,7.666666666666667,3,Support Heavy
C1414,326.36,9.0,13.0,7.166666666666667,176.26666666666665,4.5,0,High Value
C1415,778.44,8.0,8.363636363636363,4.636363636363637,226.7,4.333333333333333,3,Support Heavy
C1416,658.68,5.0,17.083333333333332,8.5,255.1625,3.75,2,Low Engagement
C1417,326.36,9.0,7.5,2.5,154.25,5.0,0,High Value
C1418,326.36,9.0,7.384615384615385,4.230769230769231,247.8923076923077,2.0,3,Support Heavy
C1419,294.52,7.0,16.5,11.0,186.45,8.0,2,Low Engagement
C1420,278.6,6.0,5.454545454545454,2.6818181818181817,219.9818181818182,6.333333333333333,3,Support Heavy
C9000,326.36,9.0,2.6666666666666665,1.3333333333333333,147.73333333333332,4.0,0,High Value
C9001,278.6,6.0,21.11111111111111,13.666666666666666,226.55555555555554,6.6,2,Low Engagement
C9002,64.68,5.0,17.066666666666666,10.6,270.38666666666666,3.8333333333333335,2,Low Engagement
C9003,278.6,6.0,10.304347826086957,5.608695652173913,238.6086956521739,7.5,3,Support Heavy
C9004,1858.76,4.0,6.2,4.1,191.84,5.428571428571429,0,High Value
