CustomerID,CompanyName,TotalMRR,Logins,ActiveUsers,SessionMinutes,TicketCount,Satisfaction,RiskScore,RiskLevel
C1292,Divya Sharma Technologies,262.68,21.142857142857142,13.428571428571429,248.94285714285712,4,5.25,20,Low
C1293,Tara Joshi Systems,278.6,3.7142857142857144,1.7142857142857142,232.58571428571432,6,6.0,60,High
C1294,Meera Singh Group,358.2,6.75,4.0,119.2625,4,6.0,40,Medium
C1296,Saanvi Khan Group,658.68,11.73913043478261,7.260869565217392,240.5782608695652,4,7.25,20,Low
C1297,Naveen Sharma Technologies,698.6,15.5625,8.0625,243.3,5,5.6,20,Low
C1298,Riya Menon Systems,56.84,4.095238095238095,2.4761904761904763,274.93809523809523,4,6.5,60,High
C1299,Rahul Iyer Group,374.12,5.294117647058823,2.2941176470588234,238.30588235294115,2,6.0,40,Medium
C1300,Krishna Sharma Solutions,278.6,20.0,12.052631578947368,256.1157894736842,3,6.666666666666667,0,Minimal
C1301,Sanjay Verma Industries,230.84,2.2,0.4,162.46,2,7.5,60,High
C1302,Ishaan Singh Industries,778.44,9.625,6.25,228.1875,3,4.333333333333333,20,Low
C1303,Farhan Khan Systems,72.52,6.705882352941177,3.2941176470588234,221.6764705882353,7,4.857142857142857,20,Low
C1304,Karthik Sharma Group,64.68,4.466666666666667,2.6666666666666665,260.32666666666665,4,3.5,80,Critical
C1305,Ananya Reddy Solutions,262.68,1.5,0.5,226.45,5,4.4,80,Critical
C1306,Ananya Nair Systems,72.52,8.285714285714286,3.5714285714285716,259.95714285714286,3,7.0,0,Minimal
C1307,Rahul Reddy Technologies,278.6,19.875,12.9375,224.73125,4,6.5,20,Low
C1308,Naveen Gupta Labs,2458.36,3.3333333333333335,1.5,316.65000000000003,1,6.0,40,Medium
C1309,Diya Gupta Labs,80.36,7.956521739130435,4.6521739130434785,270.4086956521739,3,7.333333333333333,0,Minimal
C1310,Riya Das Technologies,778.44,9.0,4.0,252.06,3,4.666666666666667,20,Low
C1311,Kavya Rao Labs,64.68,2.25,0.75,172.125,1,6.0,60,High
C1312,Saanvi Bose Labs,326.36,4.6923076923076925,2.076923076923077,311.6461538461539,5,5.2,60,High
C1313,Krishna Joshi Solutions,1978.68,16.57894736842105,9.263157894736842,266.9842105263158,9,6.0,20,Low
C1314,Isha Joshi Industries,310.44,13.666666666666666,7.541666666666667,263.85833333333335,2,6.0,0,Minimal
C1315,Arjun Das Solutions,52.92,15.333333333333334,9.0,275.48333333333335,1,6.0,0,Minimal
C1316,Deepak Reddy Group,342.28,3.2941176470588234,1.411764705882353,250.04117647058823,2,4.5,60,High
C1317,Divya Patel Systems,326.36,5.8,3.0,243.95999999999998,4,4.75,40,Medium
C1318,Vihaan Sharma Labs,64.68,8.125,4.375,256.3,2,6.0,0,Minimal
C1319,Divya Bose Group,294.52,11.8,6.4,224.4,4,5.5,20,Low
C1320,Vihaan Nair Labs,326.36,13.5,7.875,129.6625,1,3.0,40,Medium
C1321,Nikita Sharma Group,68.6,11.6,6.8,256.34000000000003,5,4.6,40,Medium
C1322,Arjun Khan Systems,294.52,11.6875,6.4375,222.25,5,5.8,20,Low
C1323,Pooja Verma Labs,68.6,7.933333333333334,4.733333333333333,258.97999999999996,4,7.0,20,Low
C1324,Karthik Reddy Technologies,2458.36,20.17391304347826,12.217391304347826,266.83478260869566,4,4.75,40,Medium
C1325,Ishaan Reddy Group,2338.44,4.55,2.4,268.61,4,5.0,60,High
C1326,Naveen Sharma Labs,76.44,17.045454545454547,9.090909090909092,257.0772727272727,1,4.0,20,Low
C1327,Nikita Menon Group,2098.6,11.708333333333334,7.5,287.8125,5,5.4,20,Low
C1328,Karthik Nair Labs,342.28,9.583333333333334,6.0,188.025,4,3.75,60,High
C1329,Kavya Das Group,76.44,3.2857142857142856,1.1428571428571428,195.20000000000002,3,4.333333333333333,60,High
C1330,Ananya Sharma Group,538.92,3.05,1.25,262.085,1,3.0,60,High
C1331,Krishna Bose Industries,310.44,9.529411764705882,5.117647058823529,164.63529411764705,2,5.5,20,Low
C1332,Diya Singh Labs,618.76,23.5,9.5,322.54999999999995,1,3.0,20,Low
C1333,Aditya Nair Systems,278.6,11.142857142857142,6.285714285714286,151.21428571428572,5,4.4,60,High
C1335,Karthik Rao Systems,778.44,21.823529411764707,13.235294117647058,227.86470588235292,4,4.75,40,Medium
C1336,Sai Reddy Industries,658.68,7.105263157894737,3.5789473684210527,249.79999999999998,1,2.0,20,Low
C1338,Aadhya Singh Systems,342.28,15.428571428571429,8.80952380952381,194.64285714285714,6,7.333333333333333,20,Low
C1339,Nikita Iyer Group,278.6,8.652173913043478,5.086956521739131,235.98695652173913,5,4.0,40,Medium
C1340,Zoya Joshi Technologies,88.2,16.7,10.5,254.41,2,6.5,0,Minimal
C1341,Isha Singh Group,2218.52,15.590909090909092,8.363636363636363,263.82272727272726,4,5.5,20,Low
C1342,Divya Joshi Systems,76.44,6.65,3.75,259.65,4,6.5,20,Low
C1344,Naveen Verma Technologies,262.68,19.235294117647058,10.588235294117647,244.58235294117645,2,8.0,0,Minimal
C1345,Rahul Gupta Group,294.52,23.636363636363637,11.727272727272727,264.60909090909087,2,7.5,0,Minimal
C1346,Krishna Sharma Group,326.36,18.666666666666668,15.0,216.66666666666666,6,6.0,20,Low
C1348,Aditya Menon Labs,618.76,6.5,3.4285714285714284,229.7357142857143,3,5.666666666666667,0,Minimal
C1349,Krishna Joshi Systems,2458.36,7.0,4.090909090909091,255.56363636363633,3,5.333333333333333,0,Minimal
C1350,Deepak Gupta Labs,1978.68,18.88888888888889,11.0,285.0444444444445,4,5.5,20,Low
C1351,Priya Gupta Systems,76.44,4.761904761904762,2.380952380952381,229.38095238095238,5,5.4,60,High
C1352,Aditya Patel Industries,2578.28,9.5,6.0,261.96999999999997,4,6.0,20,Low
C1354,Vivaan Reddy Group,99.96,15.75,7.708333333333333,246.7458333333333,4,5.5,20,Low
C1355,Nikita Reddy Technologies,294.52,8.666666666666666,4.0,214.23333333333335,4,5.0,20,Low
C1356,Divya Joshi Industries,618.76,8.272727272727273,4.636363636363637,242.3272727272727,2,5.0,0,Minimal
C1357,Saanvi Menon Labs,262.68,9.708333333333334,5.583333333333333,248.15833333333333,3,6.333333333333333,0,Minimal
C1358,Diya Das Systems,64.68,11.1875,5.75,155.23125,4,6.0,40,Medium
C1360,Deepak Gupta Group,60.76,6.2,3.0,286.2,2,4.5,20,Low
C1361,Meera Khan Systems,658.68,19.0,7.0,222.23333333333335,1,5.0,0,Minimal
C1362,Aditya Patel Solutions,64.68,12.363636363636363,6.181818181818182,263.8727272727273,6,3.3333333333333335,40,Medium
C1363,Pooja Gupta Group,310.44,6.8,3.2,256.8,6,5.666666666666667,20,Low
C1364,Aarav Bose Labs,1978.68,12.23076923076923,6.0,229.8846153846154,4,4.5,40,Medium
C1365,Diya Joshi Industries,778.44,20.142857142857142,11.571428571428571,285.8,1,1.0,20,Low
C1366,Kavya Verma Labs,278.6,15.285714285714286,8.428571428571429,307.4857142857143,6,5.666666666666667,20,Low
C1367,Kiara Gupta Industries,76.44,15.0,9.5,197.2,4,5.25,20,Low
C1368,Priya Singh Solutions,52.92,14.75,7.75,200.6,3,7.333333333333333,0,Minimal
C1369,Meera Reddy Industries,2098.6,19.5,13.5,193.3,5,5.2,40,Medium
C1370,Arun Joshi Group,658.68,8.357142857142858,4.0,241.12142857142857,2,5.5,0,Minimal
C1371,Nikita Singh Technologies,262.68,14.2,7.6,226.94666666666666,4,6.5,20,Low
C1372,Isha Joshi Group,294.52,22.5,11.333333333333334,234.9,3,5.666666666666667,0,Minimal
C1373,Naveen Patel Group,60.76,16.1875,9.0625,224.725,1,5.0,0,Minimal
C1374,Ananya Joshi Industries,778.44,14.0,6.846153846153846,218.56153846153848,3,6.333333333333333,0,Minimal
C1375,Tara Bose Group,68.6,2.9545454545454546,1.4545454545454546,209.72727272727272,4,4.75,80,Critical
C1376,Vivaan Khan Systems,310.44,20.526315789473685,12.473684210526315,235.3842105263158,1,7.0,0,Minimal
C1377,Zoya Bose Technologies,698.6,10.166666666666666,4.666666666666667,153.08333333333334,5,6.2,40,Medium
C1378,Sneha Reddy Solutions,383.20000000000005,1.6428571428571428,0.5,151.92142857142858,4,3.0,100,Critical
C1379,Pooja Rao Labs,60.76,13.909090909090908,8.272727272727273,251.1,6,6.833333333333333,20,Low
C1380,Ishaan Reddy Labs,1618.92,14.0,8.0,148.82857142857142,4,6.25,40,Medium
C1381,Diya Nair Systems,2218.52,6.1,3.75,176.98499999999999,3,6.666666666666667,20,Low
C1382,Sai Singh Systems,68.6,14.25,10.25,206.175,1,8.0,0,Minimal
C1383,Myra Patel Solutions,92.12,3.0,1.4,239.28000000000003,6,5.833333333333333,60,High
C1384,Arjun Joshi Technologies,2098.6,12.2,7.4,291.04,3,7.0,0,Minimal
C1385,Vihaan Das Group,2218.52,1.5,0.5,77.94999999999999,5,5.2,80,Critical
C1386,Naveen Singh Technologies,72.52,15.958333333333334,8.416666666666666,270.47499999999997,6,5.333333333333333,20,Low
C1387,Arun Nair Solutions,310.44,19.8,12.0,218.83,4,6.75,20,Low
C1388,Sai Bose Group,310.44,10.789473684210526,5.526315789473684,236.1157894736842,1,3.0,20,Low
C1389,Meera Sharma Industries,738.52,11.416666666666666,5.5,206.64166666666665,2,3.5,20,Low
C1390,Rahul Reddy Labs,278.6,1.8,0.5,141.75,5,6.6,80,Critical
C1391,Nikita Verma Industries,68.6,2.142857142857143,0.9285714285714286,251.6357142857143,5,5.2,60,High
C1392,Ananya Rao Industries,64.68,18.571428571428573,11.380952380952381,229.2047619047619,2,4.5,20,Low
C1393,Sneha Bose Technologies,278.6,22.333333333333332,12.2,259.84666666666664,3,6.333333333333333,0,Minimal
C1394,Sai Menon Group,278.6,13.45,7.15,228.26500000000001,3,4.0,20,Low
C1395,Deepak Patel Labs,3177.88,12.0,7.5,257.7,5,5.6,20,Low
C1396,Sai Joshi Systems,326.36,9.571428571428571,4.428571428571429,177.64285714285714,3,6.333333333333333,20,Low
C1397,Divya Reddy Group,938.12,13.0,8.0,317.7,3,6.333333333333333,0,Minimal
C1398,Zoya Rao Group,326.36,3.4166666666666665,1.25,160.57500000000002,4,4.75,100,Critical
C1399,Aman Patel Technologies,658.68,8.2,5.4,148.4,1,4.0,40,Medium
C1400,Arjun Bose Solutions,294.52,10.666666666666666,7.0,297.3,2,8.0,0,Minimal
C1401,Naveen Gupta Solutions,342.28,2.7,1.0,202.13,4,5.25,60,High
C1402,Rohan Reddy Industries,262.68,13.0,10.0,74.1,3,6.666666666666667,20,Low
C1403,Sai Khan Labs,278.6,16.2,11.6,208.64000000000001,4,6.75,20,Low
C1404,Rahul Nair Labs,778.44,9.7,6.2,280.01,4,6.5,20,Low
C1405,Deepak Gupta Labs,246.76,4.444444444444445,2.888888888888889,200.86666666666667,1,6.0,20,Low
C1406,Vihaan Joshi Group,278.6,6.222222222222222,3.111111111111111,222.3111111111111,5,6.0,20,Low
C1407,Meera Gupta Labs,738.52,19.333333333333332,12.333333333333334,237.63333333333333,2,6.5,0,Minimal
C1408,Aarav Reddy Labs,68.6,7.666666666666667,4.2,264.24666666666667,3,5.333333333333333,0,Minimal
C1409,Saanvi Iyer Industries,68.6,7.7,4.6,141.4,2,8.5,20,Low
C1410,Isha Khan Technologies,326.36,12.4,7.4,167.14000000000001,2,5.0,20,Low
C1412,Farhan Verma Solutions,2534.8,4.75,2.375,142.075,1,6.0,60,High
C1413,Kiara Joshi Solutions,246.76,7.0625,3.5625,230.9125,3,7.666666666666667,0,Minimal
C1414,Zoya Joshi Solutions,326.36,13.0,7.166666666666667,176.26666666666665,4,4.5,60,High
C1415,Sneha Rao Group,778.44,8.363636363636363,4.636363636363637,226.7,3,4.333333333333333,20,Low
C1416,Sneha Sharma Systems,658.68,17.083333333333332,8.5,255.1625,4,3.75,40,Medium
C1417,Naveen Patel Technologies,326.36,7.5,2.5,154.25,4,5.0,60,High
C1418,Naveen Patel Technologies,326.36,7.384615384615385,4.230769230769231,247.8923076923077,1,2.0,20,Low
C1419,Diya Nair Industries,294.52,16.5,11.0,186.45,1,8.0,20,Low
C1420,Arun Gupta Technologies,278.6,5.454545454545454,2.6818181818181817,219.9818181818182,3,6.333333333333333,40,Medium
